venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
72255,2025-02-07,13:59,6,54,1,89.1,Tarjeta 
72256,2026-03-13,14:35,7,35,1,94.25,Efectivo
72257,2025-10-19,14:15,2,53,1,71.4,efectivo
72258,2024-12-28,12:21,3,52,2,104.5,Tarjeta
72259,2026-04-16,10:17,6,50,1,71.5,Tarjeta
72260,08/12/2025,21:36,5,143,1,57.75,EFECTIVO
72261,2026-05-25,10:01,6,50,1,71.5,Tarjeta 
72262,2025-08-31,19:39,5,35,1,68.25,app
72263,2025-06-11,16:39,8,78,2,39.6,EFECTIVO
72264,2025-04-22,19:16,7,76,1,26.1,Tarjeta 
72265,2025-11-12,07:39,7,30,2,162.4,EFECTIVO
72266,22/06/2025,12:21,8,73,2,39.6,Tarjeta
72267,2025-11-14,07:19,1,71,1,26.0,efectivo
72268,12/08/2025,09:43,4,115,3,84.0,EFECTIVO
72269,06/01/2026,09:31,5,98,3,378.0,efectivo
72270,2025-12-27,09:37,3,20,2,83.6,tarjeta
72271,29/03/2026,10:48,1,105,3,870.0,EFECTIVO
72272,2025-12-20,19:43,5,70,1,39.9,EFECTIVO
72273,2026-01-20,09:43,1,35,3,195.0,app
72274,25/01/2026,18:19,2,48,1,88.2,Tarjeta
72275,2026-01-04,12:08,7,3,2,156.6,Efectivo
72276,2025-05-17,14:24,7,99,2,609.0,tarjeta
72277,2025-05-28,11:04,5,20,1,46.2,App
72278,2026-03-14,12:59,1,73,1,18.0,Efectivo
72279,2026-01-12,19:50,6,30,2,123.2,Tarjeta
72280,2025-12-25,08:23,6,41,2,156.2,tarjeta
72281,2025-07-21,13:17,2,33,1,85.05,Efectivo
72282,2025-02-22,12:34,7,27,2,156.6,Tarjeta
72283,2025-01-06,07:49,1,49,1,,EFECTIVO
72284,2026-01-07,11:38,6,90,1,231.0,efectivo
72285,17/05/2025,13:47,1,49,1,52.0,Tarjeta 
72286,01/02/2025,08:51,2,28,1,37.8,EFECTIVO
72287,05/04/2026,18:24,5,28,3,113.4,Tarjeta
72288,16/07/2025,21:05,2,123,1,60.9,efectivo
72289,2025-06-12,07:35,2,115,3,88.2,Tarjeta
72290,2025-11-15,17:24,7,115,3,121.8,Tarjeta 
72291,2026-02-10,08:01,6,24,1,63.8,Monedero
72292,2025-11-19,20:45,1,11,2,92.0,Tarjeta
72293,2025-03-09,12:33,6,18,2,118.8,Tarjeta 
72294,2025-04-28,07:44,1,118,3,144.0,EFECTIVO
72295,12/01/2025,14:40,8,38,1,71.5,tarjeta
72296,2024-12-13,13:36,2,3,2,113.4,app
72297,2025-06-04,09:53,6,43,1,57.2,tarjeta
72298,22/08/2025,11:49,1,130,3,60.0,app
72299,2025-12-04,17:43,5,12,1,58.8,Tarjeta 
72300,2025-02-26,15:48,3,30,3,159.6,tarjeta
72301,2025-01-15,19:43,5,26,3,138.6,Tarjeta
72302,18/07/2025,17:28,6,116,2,121.0,Tarjeta 
72303,16/03/2025,19:04,8,12,2,123.2,Tarjeta 
72304,2025-05-05,08:02,6,139,2,99.0,Efectivo
72305,2026-01-15,21:34,1,53,2,136.0,Tarjeta
72306,2025-12-02,10:40,5,50,2,136.5,efectivo
72307,2025-10-06,20:22,7,86,1,137.75,app
72308,2025-07-20,19:04,5,27,1,56.7,efectivo
72309,2024-12-30,12:24,6,72,1,19.8,efectivo
72310,2025-01-04,09:17,5,112,1,29.4,Tarjeta 
72311,2024-12-17,17:28,8,51,3,257.4,efectivo
72312,2025-03-25,16:13,7,127,2,75.4,tarjeta
72313,11/12/2024,21:20,1,116,1,55.0,Monedero
72314,2025-11-18,08:34,6,10,1,39.6,Tarjeta 
72315,13/09/2025,13:43,7,91,1,551.0,Tarjeta 
72316,2025-09-22,15:05,2,84,1,115.5,Tarjeta
72317,07/05/2025,11:26,6,38,2,143.0,Efectivo
72318,02/02/2025,10:17,3,112,1,26.6,Efectivo
72319,2025-07-31,20:22,8,34,2,114.4,EFECTIVO
72320,2025-04-12,10:50,2,79,2,262.5,Tarjeta 
72321,2025-12-10,16:38,1,12,2,112.0,Tarjeta
72322,27/01/2025,16:08,4,53,1,68.0,Efectivo
72323,25/01/2025,20:05,1,10,1,36.0,Efectivo
72324,01/07/2025,21:26,3,24,1,55.1,EFECTIVO
72325,2025-10-30,16:09,4,23,2,96.0,tarjeta
72326,23/12/2024,08:41,6,105,1,319.0,Efectivo
72327,2025-01-19,19:21,7,105,1,420.5,Tarjeta 
72328,2025-09-25,17:35,8,92,1,132.0,tarjeta
72329,2025-11-29,12:04,8,52,1,60.5,Tarjeta 
72330,20/12/2024,16:55,6,98,1,132.0,efectivo
72331,2025-09-26,08:44,5,13,3,113.4,EFECTIVO
72332,2025-12-13,12:31,6,142,1,57.2,Monedero
72333,2026-05-29,11:12,7,49,2,150.8,Monedero
72334,2025-11-27,19:50,8,14,1,50.6,efectivo
72335,2024-12-08,07:26,6,73,3,59.4,Efectivo
72336,02/07/2025,19:53,1,21,1,54.0,tarjeta
72337,2025-01-18,08:21,3,125,2,91.2,EFECTIVO
72338,02/12/2025,16:15,5,131,1,27.3,Monedero
72339,2024-12-23,18:12,3,26,1,41.8,Tarjeta
72340,2025-03-11,12:01,5,127,3,81.9,Tarjeta 
72341,2026-04-06,20:33,4,51,2,156.0,App
72342,02/05/2026,07:37,8,29,3,151.8,tarjeta
72343,2024-12-11,18:44,6,19,3,112.2,Efectivo
72344,2025-11-02,20:40,1,24,1,58.0,tarjeta
72345,2026-01-01,14:45,1,37,2,104.0,Tarjeta
72346,2026-04-10,18:22,7,105,2,841.0,app
72347,2025-12-09,11:45,1,13,2,72.0,tarjeta
72348,2025-10-17,16:03,1,10,2,72.0,App
72349,11/04/2025,18:32,1,69,1,22.0,EFECTIVO
72350,2025-04-22,09:04,3,123,1,55.1,tarjeta
72351,2025-11-15,19:59,2,77,1,31.5,Efectivo
72352,2025-03-16,17:10,5,121,1,60.9,Monedero
72353,2025-05-06,19:46,1,88,1,125.0,efectivo
72354,18/12/2025,16:57,8,32,1,74.8,Tarjeta
72355,2025-03-25,16:52,7,119,1,98.6,tarjeta
72356,2025-10-10,10:13,6,35,2,143.0,efectivo
72357,2026-01-10,12:00,5,31,1,57.75,App
72358,2025-07-27,10:21,1,57,1,72.0,Tarjeta
72359,2026-05-08,08:31,1,6,3,-168.0,Monedero
72360,2025-01-07,19:49,2,42,2,176.4,tarjeta
72361,2026-05-06,07:54,8,69,2,48.4,Tarjeta 
72362,2025-09-14,17:57,2,29,2,96.6,Monedero
72363,13/01/2026,20:42,6,94,1,418.0,App
72364,25/12/2024,09:59,8,33,2,178.2,tarjeta
72365,2024-12-16,16:03,3,66,1,68.4,Monedero
72366,22/05/2025,11:29,1,53,2,136.0,EFECTIVO
72367,2025-09-28,14:07,2,64,3,226.8,Monedero
72368,2026-04-02,13:37,8,76,1,19.8,EFECTIVO
72369,2026-03-02,10:55,3,12,1,53.2,tarjeta
72370,26/12/2024,12:22,3,114,2,72.2,Tarjeta 
72371,04/08/2025,10:11,2,71,1,27.3,Tarjeta 
72372,2025-03-22,11:49,6,108,1,60.5,EFECTIVO
72373,2025-05-17,16:52,6,7,1,41.8,App
72374,2025-11-04,17:32,2,54,1,85.05,EFECTIVO
72375,26/01/2026,07:03,1,51,3,234.0,Tarjeta
72376,2025-08-29,17:16,5,2,1,46.2,app
72377,2025-09-16,07:48,1,17,2,88.0,Tarjeta 
72378,2025-12-15,16:43,4,74,1,18.0,Tarjeta 
72379,2026-04-04,09:22,5,42,2,176.4,efectivo
72380,2025-02-16,16:04,2,69,1,23.1,efectivo
72381,13/07/2025,08:26,7,56,1,79.75,EFECTIVO
72382,2025-06-30,19:45,1,70,1,38.0,efectivo
72383,2025-02-19,09:18,7,127,1,37.7,Efectivo
72384,2024-12-14,21:39,6,30,1,61.6,Tarjeta
72385,07/11/2025,12:40,2,139,2,94.5,Efectivo
72386,2026-01-12,21:13,1,24,2,116.0,tarjeta
72387,2024-12-04,14:24,3,55,3,136.8,Tarjeta
72388,2024-12-13,17:16,6,36,2,171.6,efectivo
72389,2024-12-23,09:01,3,9,1,55.1,Efectivo
72390,2025-02-26,16:07,2,81,3,226.8,Tarjeta
72391,2025-09-16,10:51,2,17,1,46.2,App
72392,2025-10-11,14:30,2,58,1,50.4,EFECTIVO
72393,30/07/2025,14:54,6,37,1,57.2,EFECTIVO
72394,2024-12-22,16:57,5,5,1,48.3,tarjeta
72395,2025-02-03,09:16,5,2,2,92.4,App
72396,2025-07-14,09:34,2,35,2,136.5,EFECTIVO
72397,26/02/2026,12:58,6,86,2,209.0,efectivo
72398,2025-05-12,20:49,2,63,1,65.1,tarjeta
72399,2025-11-23,17:57,4,28,3,108.0,Monedero
72400,2025-07-25,16:37,5,85,2,231.0,tarjeta
72401,2025-03-06,17:51,6,53,1,74.8,efectivo
72402,2025-08-17,15:23,2,35,1,68.25,tarjeta
72403,2025-06-08,21:33,7,8,1,69.6,app
72404,2026-04-29,19:31,8,62,1,79.2,Tarjeta 
72405,2025-05-07,10:24,5,86,1,99.75,app
72406,04/02/2025,08:08,8,31,3,181.5,EFECTIVO
72407,2025-12-15,15:37,2,78,3,56.7,Tarjeta
72408,30/07/2025,08:08,5,19,2,71.4,efectivo
72409,2024-12-21,16:00,3,42,1,79.8,Efectivo
72410,01/05/2026,09:49,7,113,3,195.75,EFECTIVO
72411,2025-07-11,11:28,5,112,2,58.8,Monedero
72412,07/11/2025,13:44,5,92,1,$126.00,App
72413,2026-05-19,14:41,5,4,2,75.6,EFECTIVO
72414,2026-05-26,12:40,5,120,3,151.2,Tarjeta
72415,2026-02-04,21:15,5,117,1,47.25,tarjeta
72416,26/12/2024,19:56,4,6,1,56.0,App
72417,21/04/2026,18:39,5,54,1,85.05,Efectivo
72418,2026-05-17,15:02,4,25,1,34.0,tarjeta
72419,2025-02-03,07:04,8,127,1,28.6,Efectivo
72420,2025-08-02,18:04,7,134,1,$174.00,Tarjeta
72421,2025-12-16,07:09,1,37,2,104.0,EFECTIVO
72422,2026-01-23,13:18,1,16,1,34.0,app
72423,2026-01-18,16:36,8,117,1,49.5,tarjeta
72424,2025-12-21,12:11,2,8,2,100.8,efectivo
72425,2025-02-20,17:19,3,49,1,49.4,tarjeta
72426,17/09/2025,17:53,3,32,1,64.6,Tarjeta 
72427,2025-05-31,07:18,1,94,1,380.0,efectivo
72428,2026-04-29,09:10,5,33,1,85.05,Tarjeta
72429,2025-09-18,09:42,1,139,1,45.0,App
72430,03/02/2026,08:42,2,73,1,18.9,tarjeta
72431,2026-03-13,12:42,3,14,2,87.4,Tarjeta 
72432,2026-01-28,08:32,1,114,2,76.0,Tarjeta 
72433,2025-03-07,12:04,3,79,1,118.75,Tarjeta
72434,2025-03-27,10:12,6,5,3,151.8,Tarjeta
72435,2025-03-22,09:31,4,30,1,56.0,Monedero
72436,2024-12-15,15:18,7,91,1,551.0,EFECTIVO
72437,25/04/2026,10:22,8,113,3,148.5,EFECTIVO
72438,2025-09-03,10:48,2,63,1,65.1,tarjeta
72439,2026-05-29,18:48,1,54,2,162.0,Tarjeta 
72440,2026-01-28,12:27,5,25,1,35.7,Tarjeta
72441,2025-11-01,16:20,3,129,2,38.0,tarjeta
72442,2025-12-23,20:47,8,9,2,127.6,EFECTIVO
72443,23/12/2025,14:59,2,135,3,504.0,Efectivo
72444,2025-07-22,10:48,1,68,2,52.0,Efectivo
72445,2025-04-29,08:53,1,84,2,220.0,Efectivo
72446,2025-04-28,17:02,5,37,1,54.6,Tarjeta
72447,2025-11-15,12:05,3,14,1,43.7,EFECTIVO
72448,26/04/2026,17:43,3,46,1,55.1,Tarjeta 
72449,2025-10-27,10:34,7,82,2,$362.50,tarjeta
72450,2025-12-25,08:41,5,14,2,96.6,Tarjeta 
72451,30/01/2026,07:51,2,95,2,252.0,efectivo
72452,2025-03-19,12:05,8,99,3,693.0,efectivo
72453,25/12/2025,10:51,2,124,3,151.2,Efectivo
72454,2025-05-21,08:23,2,14,2,96.6,EFECTIVO
72455,2026-02-26,18:25,2,109,2,79.8,tarjeta
72456,2026-04-10,12:18,4,11,1,46.0,EFECTIVO
72457,04/05/2026,18:36,7,14,2,133.4,Tarjeta 
72458,2025-02-18,13:27,6,76,2,39.6,App
72459,08/11/2025,18:27,4,54,2,162.0,Tarjeta 
72460,08/01/2025,16:47,8,75,2,57.2,Efectivo
72461,2025-10-12,20:25,6,16,1,37.4,tarjeta
72462,2025-11-04,16:41,7,110,2,130.5,EFECTIVO
72463,2025-12-23,13:54,2,11,1,48.3,App
72464,24/10/2025,12:05,5,12,1,58.8,EFECTIVO
72465,2025-03-20,14:47,2,7,1,39.9,Efectivo
72466,2025-04-27,08:27,2,37,2,109.2,App
72467,2025-12-07,17:47,4,49,1,52.0,app
72468,17/07/2025,17:44,2,1,2,71.4,tarjeta
72469,27/07/2025,09:36,5,54,2,170.1,EFECTIVO
72470,10/02/2025,15:42,6,36,0,257.4,tarjeta
72471,17/12/2025,13:07,3,6,1,53.2,efectivo
72472,22/04/2025,07:59,1,77,1,30.0,efectivo
72473,2024-12-20,10:30,6,61,1,79.2,tarjeta
72474,2024-12-28,20:14,3,47,3,202.35,app
72475,07/03/2026,11:37,8,1,3,112.2,Monedero
72476,2025-08-02,07:59,8,27,1,59.4,Tarjeta
72477,23/08/2025,15:21,6,27,1,59.4,Tarjeta 
72478,2026-01-08,18:11,6,125,3,158.4,app
72479,2025-10-25,09:11,3,3,2,102.6,Efectivo
72480,2025-11-10,08:26,2,22,2,79.8,App
72481,2025-02-04,19:53,8,56,1,60.5,efectivo
72482,2025-10-03,07:24,7,29,2,133.4,Efectivo
72483,28/11/2025,07:16,7,59,1,79.75,Tarjeta 
72484,2025-11-26,17:12,8,45,2,171.6,tarjeta
72485,2025-02-27,19:24,3,14,3,131.1,EFECTIVO
72486,28/12/2024,16:51,5,9,1,60.9,app
72487,2025-09-01,07:50,6,74,3,59.4,app
72488,2025-12-19,07:09,8,36,2,171.6,Monedero
72489,2025-01-19,16:42,1,18,2,108.0,Efectivo
72490,2026-01-17,09:47,2,8,3,151.2,Tarjeta 
72491,01/09/2025,18:46,1,49,3,156.0,Monedero
72492,2026-04-22,08:34,2,14,1,$48.30,tarjeta
72493,2026-05-05,19:25,1,40,3,174.0,Tarjeta 
72494,2026-02-13,12:55,4,83,2,190.0,tarjeta
72495,2025-10-10,19:36,6,99,2,462.0,tarjeta
72496,2025-08-20,10:58,4,12,3,168.0,Tarjeta
72497,2025-11-27,08:49,6,1,1,37.4,Tarjeta
72498,06/12/2025,18:55,8,19,1,37.4,Efectivo
72499,2026-01-31,20:06,2,122,3,110.25,Tarjeta 
72500,05/10/2025,13:46,7,103,2,333.5,Efectivo
72501,2025-11-24,16:36,2,27,1,56.7,tarjeta
72502,2025-07-15,08:32,6,4,1,39.6,Efectivo
72503,08/09/2025,09:36,6,23,1,52.8,tarjeta
72504,02/06/2025,11:03,7,122,2,101.5,App
72505,2025-02-11,17:43,6,22,1,41.8,Efectivo
72506,2025-12-12,17:04,8,15,1,61.6,tarjeta
72507,2025-01-20,10:27,3,6,3,159.6,EFECTIVO
72508,2025-10-22,19:18,2,6,1,58.8,Tarjeta
72509,2025-05-09,10:01,5,6,3,176.4,App
72510,2025-04-21,07:34,1,83,1,95.0,Efectivo
72511,2025-01-08,16:50,1,63,1,62.0,Tarjeta
72512,2026-04-29,09:18,5,66,1,75.6,Monedero
72513,2025-06-21,11:50,7,6,1,81.2,EFECTIVO
72514,2026-02-07,08:11,7,44,3,282.75,Tarjeta
72515,16/03/2026,10:06,1,30,2,112.0,Efectivo
72516,2024-12-02,15:00,1,40,2,116.0,app
72517,2024-12-25,07:50,2,64,1,75.6,EFECTIVO
72518,2025-01-04,18:26,5,86,2,199.5,efectivo
72519,2026-01-16,14:49,5,46,3,182.7,Tarjeta
72520,2025-09-30,15:15,6,69,1,24.2,efectivo
72521,12/12/2024,21:34,8,41,1,78.1,tarjeta
72522,2025-06-29,18:44,2,108,2,115.5,tarjeta
72523,2024-12-02,17:42,5,34,3,163.8,EFECTIVO
72524,30/04/2026,07:45,1,15,1,56.0,Tarjeta 
72525,2026-04-26,10:42,8,42,1,92.4,App
72526,11/03/2026,09:04,3,110,2,85.5,Tarjeta
72527,2025-04-25,18:23,4,5,1,46.0,EFECTIVO
72528,26/03/2026,09:20,7,13,2,104.4,Tarjeta
72529,2025-05-14,19:33,7,28,1,52.2,Tarjeta 
72530,2024-12-25,19:41,6,26,2,96.8,App
72531,20/11/2025,19:18,7,38,1,94.25,Tarjeta 
72532,16/12/2025,13:37,3,48,1,79.8,Tarjeta
72533,2025-02-02,10:58,2,63,1,65.1,Tarjeta 
72534,2025-05-23,09:47,8,67,2,48.4,Monedero
72535,2025-01-30,11:56,2,8,3,151.2,EFECTIVO
72536,08/01/2025,09:16,6,99,1,231.0,tarjeta
72537,2025-06-12,14:18,1,18,2,108.0,App
72538,2025-05-12,14:20,7,34,1,75.4,Tarjeta
72539,2025-08-07,08:17,1,116,2,110.0,efectivo
72540,2025-07-14,20:57,7,19,2,98.6,tarjeta
72541,2025-10-27,07:01,1,87,1,95.0,Efectivo
72542,2026-05-23,21:30,1,32,99,204.0,App
72543,2025-09-21,19:15,6,58,1,52.8,efectivo
72544,21/04/2026,12:22,1,51,1,78.0,Monedero
72545,2026-01-05,08:58,7,47,3,308.85,Efectivo
72546,2025-10-10,17:16,7,35,3,282.75,Tarjeta
72547,16/01/2026,09:12,2,22,2,79.8,App
72548,25/05/2026,09:25,3,54,2,153.9,Tarjeta 
72549,25/12/2025,13:58,4,27,3,162.0,Tarjeta
72550,2025-09-18,07:08,2,48,1,88.2,EFECTIVO
72551,2025-10-19,16:04,1,33,2,162.0,efectivo
72552,2025-10-01,14:18,2,77,3,94.5,Monedero
72553,2025-06-16,16:34,3,39,1,74.1,Efectivo
72554,2025-02-22,08:38,5,2,1,46.2,EFECTIVO
72555,04/02/2025,08:06,8,113,1,49.5,Efectivo
72556,2026-05-17,16:53,8,5,1,50.6,Tarjeta
72557,2025-04-19,07:13,8,121,1,63.8,app
72558,2026-01-20,11:56,6,16,3,112.2,tarjeta
72559,2025-08-08,21:36,8,90,3,693.0,Tarjeta 
72560,07/04/2026,16:28,2,14,1,48.3,App
72561,10/12/2024,10:12,6,84,3,363.0,tarjeta
72562,2025-02-25,17:36,5,63,1,,Tarjeta 
72563,2026-02-25,09:30,6,36,3,257.4,EFECTIVO
72564,14/03/2025,09:16,7,80,1,159.5,tarjeta
72565,2025-11-26,19:23,1,22,1,38.0,Tarjeta
72566,10/05/2025,11:51,6,123,1,63.8,EFECTIVO
72567,2025-11-30,14:33,2,23,2,100.8,Efectivo
72568,2026-04-18,16:13,7,16,2,98.6,EFECTIVO
72569,03/01/2025,19:03,2,57,1,75.6,tarjeta
72570,2026-04-03,13:55,3,2,1,41.8,Tarjeta
72571,2025-05-18,07:30,6,68,1,28.6,Monedero
72572,2024-12-08,11:37,6,24,3,191.4,EFECTIVO
72573,2025-05-16,09:24,5,48,2,176.4,Monedero
72574,05/04/2025,07:25,8,49,1,57.2,Efectivo
72575,14/10/2025,10:16,3,14,1,43.7,Monedero
72576,2025-02-15,09:36,4,144,2,120.0,Efectivo
72577,12/02/2025,17:38,5,43,3,163.8,Monedero
72578,2026-01-15,19:57,1,28,1,36.0,Efectivo
72579,2025-05-14,10:50,1,5,2,92.0,App
72580,2025-04-25,17:45,1,88,1,125.0,Monedero
72581,2026-02-11,17:49,8,24,1,63.8,tarjeta
72582,2026-05-02,13:49,2,70,1,39.9,EFECTIVO
72583,2025-02-11,13:08,2,65,3,151.2,Tarjeta 
72584,16/03/2025,11:01,6,11,2,101.2,Efectivo
72585,2025-06-17,20:31,2,88,2,262.5,efectivo
72586,2026-04-22,16:43,1,4,3,108.0,tarjeta
72587,2026-02-03,13:32,6,61,2,158.4,tarjeta
72588,2025-12-12,09:26,6,10,1,39.6,EFECTIVO
72589,10/08/2025,19:21,2,48,2,176.4,efectivo
72590,2026-04-23,11:34,5,60,2,130.2,efectivo
72591,2025-01-07,12:38,6,7,1,41.8,Tarjeta 
72592,17/09/2025,09:39,2,42,2,$176.40,tarjeta
72593,2025-11-18,08:15,8,30,1,61.6,app
72594,22/02/2025,09:19,7,126,1,29.0,tarjeta
72595,2025-12-20,16:44,5,95,1,126.0,EFECTIVO
72596,2026-05-27,13:22,8,2,2,96.8,Tarjeta 
72597,2025-03-18,13:04,7,52,2,159.5,EFECTIVO
72598,2026-04-13,08:45,1,111,2,64.0,tarjeta
72599,2025-04-11,17:34,2,53,3,214.2,App
72600,24/02/2025,14:47,3,37,1,49.4,Monedero
72601,10/11/2025,16:37,1,60,2,124.0,EFECTIVO
72602,2025-06-01,08:13,7,75,1,37.7,App
72603,2025-04-30,21:43,4,99,1,210.0,efectivo
72604,2025-08-24,13:51,1,42,1,84.0,Monedero
72605,2025-05-30,15:35,6,120,1,52.8,Tarjeta
72606,2025-11-28,10:03,8,51,1,85.8,tarjeta
72607,24/02/2025,07:27,5,70,1,39.9,efectivo
72608,2025-06-02,21:49,2,4,2,75.6,App
72609,2025-03-30,11:03,3,88,3,356.25,Tarjeta 
72610,2025-09-19,10:08,4,47,1,71.0,efectivo
72611,15/11/2025,15:30,1,36,3,234.0,App
72612,2025-04-27,14:15,1,39,2,156.0,Monedero
72613,14/02/2026,11:27,1,138,1,250.0,EFECTIVO
72614,2025-07-03,14:51,7,80,3,478.5,tarjeta
72615,2025-05-17,10:40,1,43,1,52.0,Tarjeta
72616,2026-02-15,18:35,2,4,1,37.8,Efectivo
72617,2025-10-19,09:46,5,49,1,54.6,app
72618,2025-09-07,11:25,7,88,2,362.5,app
72619,18/02/2026,11:57,1,41,1,71.0,app
72620,2026-04-02,15:52,8,30,1,61.6,Tarjeta
72621,2026-05-22,13:39,6,120,1,52.8,App
72622,2026-03-12,20:59,8,46,2,127.6,tarjeta
72623,16/02/2025,19:43,1,29,1,46.0,Tarjeta 
72624,2025-02-04,19:22,2,9,1,60.9,efectivo
72625,2025-05-24,18:05,5,38,2,136.5,EFECTIVO
72626,23/12/2024,13:59,2,114,1,39.9,Efectivo
72627,31/10/2025,09:39,1,84,2,220.0,EFECTIVO
72628,2026-02-22,09:54,1,70,3,114.0,App
72629,2026-05-25,10:49,1,130,3,60.0,Tarjeta
72630,2025-12-11,14:27,7,120,2,139.2,Monedero
72631,2024-12-23,08:10,1,68,1,26.0,Tarjeta
72632,2026-03-28,17:14,4,113,1,45.0,Efectivo
72633,2026-01-02,09:22,6,98,1,132.0,EFECTIVO
72634,2026-03-30,12:44,1,80,3,330.0,Efectivo
72635,2026-04-30,07:21,1,5,2,92.0,Tarjeta 
72636,07/02/2026,08:19,2,57,1,75.6,Tarjeta
72637,31/10/2025,08:20,1,25,1,34.0,Monedero
72638,2025-02-20,17:28,3,22,3,108.3,EFECTIVO
72639,2026-05-07,19:31,6,4,1,39.6,Tarjeta
72640,2025-01-25,10:46,6,118,1,52.8,efectivo
72641,2024-12-15,13:02,2,35,3,204.75,app
72642,2024-12-06,21:23,3,38,1,61.75,Efectivo
72643,21/02/2025,13:00,8,84,1,121.0,efectivo
72644,2024-12-29,07:59,1,111,1,32.0,Tarjeta
72645,31/12/2025,07:54,5,74,1,18.9,Efectivo
72646,2025-06-16,15:22,6,42,2,184.8,tarjeta
72647,2025-12-24,16:28,6,58,2,105.6,App
72648,2026-02-13,18:33,4,14,3,138.0,tarjeta
72649,07/12/2025,12:19,7,73,2,52.2,app
72650,31/12/2024,08:06,6,114,1,41.8,tarjeta
72651,2026-04-20,16:21,2,4,3,113.4,app
72652,28/02/2025,08:43,2,13,2,75.6,tarjeta
72653,30/07/2025,09:42,3,33,2,153.9,Efectivo
72654,2025-06-29,17:43,6,139,2,99.0,Tarjeta
72655,2026-03-24,09:00,7,98,2,348.0,Efectivo
72656,2025-06-19,18:00,2,37,3,163.8,Monedero
72657,2024-12-03,18:33,8,40,1,63.8,Tarjeta
72658,2025-08-16,16:58,3,38,2,123.5,efectivo
72659,2025-04-01,09:07,6,61,2,158.4,tarjeta
72660,2025-07-20,08:36,7,16,1,49.3,Tarjeta 
72661,2026-02-03,20:00,2,87,1,99.75,tarjeta
72662,2025-11-18,15:16,5,13,2,75.6,app
72663,30/05/2026,14:16,2,43,1,54.6,Tarjeta
72664,07/06/2025,19:32,6,11,1,50.6,Efectivo
72665,2026-05-29,21:30,4,69,1,22.0,efectivo
72666,16/04/2026,19:09,2,110,3,141.75,Tarjeta
72667,17/02/2025,11:36,3,71,1,24.7,EFECTIVO
72668,2025-10-24,15:59,6,42,2,184.8,tarjeta
72669,25/09/2025,08:42,8,75,1,28.6,Tarjeta
72670,2025-04-02,08:18,7,26,1,63.8,Tarjeta 
72671,2025-11-29,15:31,5,53,1,71.4,tarjeta
72672,27/04/2026,13:41,1,109,2,76.0,EFECTIVO
72673,2025-02-24,18:08,6,118,3,158.4,Tarjeta 
72674,2025-02-12,20:25,2,123,1,60.9,Tarjeta
72675,2026-05-03,07:58,8,33,3,267.3,Tarjeta
72676,11/11/2025,16:42,1,11,1,46.0,Tarjeta
72677,2025-04-21,12:19,8,71,1,28.6,efectivo
72678,2025-05-11,16:24,8,62,1,79.2,Tarjeta 
72679,2026-03-13,09:59,7,75,2,75.4,Tarjeta 
72680,06/07/2025,17:42,1,20,2,88.0,tarjeta
72681,2025-12-21,16:38,5,113,1,47.25,Efectivo
72682,2025-06-18,21:32,7,12,2,162.4,EFECTIVO
72683,2025-01-09,11:58,1,10,1,36.0,Tarjeta
72684,2024-12-19,17:57,8,27,1,59.4,EFECTIVO
72685,2025-09-04,19:17,1,9,2,116.0,Tarjeta
72686,2025-09-05,13:09,6,3,1,59.4,Tarjeta 
72687,2025-02-02,16:06,7,121,1,84.1,tarjeta
72688,2025-11-21,07:55,7,126,1,29.0,app
72689,2025-06-16,10:29,6,117,2,99.0,tarjeta
72690,2025-07-18,07:09,1,80,3,330.0,efectivo
72691,2026-04-03,16:31,6,82,2,275.0,Efectivo
72692,2025-03-13,19:49,1,40,1,58.0,Efectivo
72693,18/10/2025,21:58,7,62,3,313.2,App
72694,28/12/2024,18:19,7,68,1,37.7,efectivo
72695,03/05/2026,07:25,1,38,3,195.0,Tarjeta
72696,25/11/2025,15:09,2,124,3,151.2,efectivo
72697,08/05/2026,07:57,6,29,1,50.6,app
72698,29/01/2026,07:29,7,115,2,81.2,app
72699,2025-12-21,21:22,6,75,3,85.8,Efectivo
72700,2025-10-11,21:42,1,29,2,92.0,efectivo
72701,2025-10-02,16:18,3,113,1,42.75,Tarjeta 
72702,2026-03-29,17:45,7,119,1,98.6,tarjeta
72703,01/01/2025,18:45,3,20,1,41.8,tarjeta
72704,02/12/2024,09:45,6,36,1,85.8,Tarjeta 
72705,2025-04-03,10:27,2,62,1,75.6,efectivo
72706,2025-11-14,07:27,8,68,3,85.8,Tarjeta 
72707,2025-10-11,09:46,7,37,2,150.8,EFECTIVO
72708,2025-01-29,16:22,7,50,1,94.25,efectivo
72709,2025-11-28,08:45,2,36,3,245.7,Tarjeta
72710,30/01/2025,16:49,7,8,1,69.6,tarjeta
72711,2025-06-19,13:20,7,57,1,104.4,EFECTIVO
72712,07/02/2025,10:09,2,31,2,115.5,Efectivo
72713,24/02/2025,10:22,2,44,1,68.25,App
72714,2026-05-21,10:40,3,114,1,36.1,Tarjeta
72715,2025-02-04,07:55,2,76,2,37.8,app
72716,2025-07-30,16:41,2,14,2,96.6,tarjeta
72717,2025-10-01,12:27,8,44,3,214.5,Efectivo
72718,2025-12-29,07:30,5,70,1,39.9,Tarjeta
72719,22/04/2026,08:02,5,130,2,42.0,Tarjeta
72720,2025-10-27,19:17,8,136,1,275.0,tarjeta
